# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
14.716822  9.077483e+11
14.729220  9.119094e+11
14.741619  9.160868e+11
14.754017  9.202753e+11
14.766415  9.244787e+11
14.778814  9.286959e+11
14.791212  9.329230e+11
14.803610  9.371675e+11
14.816009  9.414232e+11
14.828407  9.456919e+11
14.840805  9.499749e+11
14.853204  9.542719e+11
14.865602  9.585792e+11
14.878000  9.629078e+11
14.890399  9.672373e+11
14.902797  9.715904e+11
14.915195  9.759522e+11
14.927594  9.803299e+11
14.939992  9.847216e+11
14.952390  9.891233e+11
14.964789  9.935433e+11
14.977187  9.979752e+11
14.989585  1.002419e+12
15.001984  1.006876e+12
        
