# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
13.972922  1.837993e+12
13.985320  1.842399e+12
13.997719  1.846813e+12
14.010117  1.851230e+12
14.022515  1.855657e+12
14.034914  1.860084e+12
14.047312  1.864514e+12
14.059710  1.868947e+12
14.072109  1.873394e+12
14.084507  1.877833e+12
14.096905  1.882279e+12
14.109304  1.886734e+12
14.121702  1.891194e+12
14.134100  1.895657e+12
14.146499  1.900121e+12
14.158897  1.904591e+12
14.171295  1.909071e+12
14.183694  1.913550e+12
14.196092  1.918032e+12
14.208490  1.922520e+12
14.220889  1.927013e+12
14.233287  1.931510e+12
14.245685  1.936010e+12
14.258084  1.940516e+12
14.270482  1.945025e+12
14.282880  1.949541e+12
14.295279  1.954055e+12
14.307677  1.958571e+12
14.320075  1.963109e+12
14.332474  1.967637e+12
14.344872  1.972179e+12
14.357270  1.976721e+12
14.369669  1.981255e+12
14.382067  1.985811e+12
14.394465  1.990363e+12
14.406864  1.994902e+12
14.419262  1.999472e+12
14.431660  2.004037e+12
14.444059  2.008609e+12
14.456457  2.013181e+12
14.468855  2.017764e+12
14.481254  2.022353e+12
14.493652  2.026937e+12
14.506050  2.031514e+12
14.518449  2.036120e+12
14.530847  2.040713e+12
14.543245  2.045321e+12
14.555644  2.049924e+12
14.568042  2.054535e+12
14.580440  2.059151e+12
14.592839  2.063771e+12
14.605237  2.068394e+12
14.617635  2.073023e+12
14.630034  2.077660e+12
14.642432  2.082290e+12
14.654830  2.086935e+12
14.667229  2.091582e+12
14.679627  2.096224e+12
14.692025  2.100880e+12
14.704424  2.105539e+12
14.716822  2.110196e+12
14.729220  2.114860e+12
14.741619  2.119531e+12
14.754017  2.124207e+12
14.766415  2.128883e+12
14.778814  2.133563e+12
14.791212  2.138248e+12
14.803610  2.142939e+12
14.816009  2.147632e+12
14.828407  2.152332e+12
14.840805  2.157031e+12
14.853204  2.161739e+12
14.865602  2.166444e+12
14.878000  2.171170e+12
14.890399  2.175873e+12
14.902797  2.180605e+12
14.915195  2.185323e+12
14.927594  2.190059e+12
14.939992  2.194800e+12
14.952390  2.199536e+12
14.964789  2.204280e+12
14.977187  2.209020e+12
14.989585  2.213778e+12
15.001984  2.218525e+12
        
