# RRKM rate for corannulene isomer 
En(eV)     K(E) s-1
14.171295  7.903302e+11
14.183694  7.926712e+11
14.196092  7.950170e+11
14.208490  7.973668e+11
14.220889  7.997212e+11
14.233287  8.020785e+11
14.245685  8.044373e+11
14.258084  8.068006e+11
14.270482  8.091717e+11
14.282880  8.115427e+11
14.295279  8.139164e+11
14.307677  8.162918e+11
14.320075  8.186793e+11
14.332474  8.210647e+11
14.344872  8.234573e+11
14.357270  8.258509e+11
14.369669  8.282458e+11
14.382067  8.306494e+11
14.394465  8.330540e+11
14.406864  8.354579e+11
14.419262  8.378691e+11
14.431660  8.402854e+11
14.444059  8.427056e+11
14.456457  8.451279e+11
14.468855  8.475570e+11
14.481254  8.499866e+11
14.493652  8.524182e+11
14.506050  8.548548e+11
14.518449  8.572966e+11
14.530847  8.597396e+11
14.543245  8.621880e+11
14.555644  8.646403e+11
14.568042  8.670952e+11
14.580440  8.695551e+11
14.592839  8.720186e+11
14.605237  8.744792e+11
14.617635  8.769536e+11
14.630034  8.794278e+11
14.642432  8.819039e+11
14.654830  8.843843e+11
14.667229  8.868688e+11
14.679627  8.893591e+11
14.692025  8.918512e+11
14.704424  8.943419e+11
14.716822  8.968441e+11
14.729220  8.993451e+11
14.741619  9.018536e+11
14.754017  9.043611e+11
14.766415  9.068738e+11
14.778814  9.093897e+11
14.791212  9.119089e+11
14.803610  9.144357e+11
14.816009  9.169626e+11
14.828407  9.194946e+11
14.840805  9.220270e+11
14.853204  9.245678e+11
14.865602  9.271072e+11
14.878000  9.296568e+11
14.890399  9.321994e+11
14.902797  9.347571e+11
14.915195  9.373100e+11
14.927594  9.398706e+11
14.939992  9.424342e+11
14.952390  9.450020e+11
14.964789  9.475754e+11
14.977187  9.501484e+11
14.989585  9.527253e+11
15.001984  9.553048e+11
        
