       No.    E-Emin     Density     Sum
       581    58000.0  4.20461E+40  5.08390E+43
       582    58100.0  4.57817E+40  5.54172E+43
       583    58200.0  4.98444E+40  6.04016E+43
       584    58300.0  5.42622E+40  6.58278E+43
       585    58400.0  5.90659E+40  7.17344E+43
       586    58500.0  6.42886E+40  7.81633E+43
       587    58600.0  6.99663E+40  8.51599E+43
       588    58700.0  7.61380E+40  9.27737E+43
       589    58800.0  8.28461E+40  1.01058E+44
       590    58900.0  9.01366E+40  1.10072E+44
       591    59000.0  9.80593E+40  1.19878E+44
       592    59100.0  1.06668E+41  1.30545E+44
       593    59200.0  1.16022E+41  1.42147E+44
       594    59300.0  1.26183E+41  1.54765E+44
       595    59400.0  1.37222E+41  1.68487E+44
       596    59500.0  1.49212E+41  1.83409E+44
       597    59600.0  1.62234E+41  1.99632E+44
       598    59700.0  1.76376E+41  2.17270E+44
       599    59800.0  1.91733E+41  2.36443E+44
       600    59900.0  2.08408E+41  2.57284E+44
       601    60000.0  2.26511E+41  2.79935E+44
       602    60100.0  2.46164E+41  3.04551E+44
       603    60200.0  2.67498E+41  3.31301E+44
       604    60300.0  2.90653E+41  3.60366E+44
       605    60400.0  3.15783E+41  3.91945E+44
       606    60500.0  3.43054E+41  4.26250E+44
       607    60600.0  3.72646E+41  4.63515E+44
       608    60700.0  4.04753E+41  5.03990E+44
       609    60800.0  4.39586E+41  5.47948E+44
       610    60900.0  4.77373E+41  5.95686E+44
       611    61000.0  5.18361E+41  6.47522E+44
       612    61100.0  5.62816E+41  7.03803E+44
       613    61200.0  6.11029E+41  7.64906E+44
       614    61300.0  6.63312E+41  8.31237E+44
       615    61400.0  7.20003E+41  9.03238E+44
       616    61500.0  7.81468E+41  9.81384E+44
       617    61600.0  8.48104E+41  1.06619E+45
       618    61700.0  9.20340E+41  1.15823E+45
       619    61800.0  9.98639E+41  1.25809E+45
       620    61900.0  1.08350E+42  1.36644E+45
       621    62000.0  1.17547E+42  1.48399E+45
       622    62100.0  1.27513E+42  1.61150E+45
       623    62200.0  1.38312E+42  1.74982E+45
       624    62300.0  1.50013E+42  1.89983E+45
       625    62400.0  1.62688E+42  2.06252E+45
       626    62500.0  1.76419E+42  2.23894E+45
       627    62600.0  1.91293E+42  2.43023E+45
       628    62700.0  2.07401E+42  2.63763E+45
       629    62800.0  2.24847E+42  2.86248E+45
       630    62900.0  2.43739E+42  3.10622E+45
       631    63000.0  2.64195E+42  3.37041E+45
       632    63100.0  2.86343E+42  3.65676E+45
       633    63200.0  3.10321E+42  3.96708E+45
       634    63300.0  3.36278E+42  4.30335E+45
       635    63400.0  3.64374E+42  4.66773E+45
       636    63500.0  3.94784E+42  5.06251E+45
       637    63600.0  4.27695E+42  5.49021E+45
       638    63700.0  4.63310E+42  5.95352E+45
       639    63800.0  5.01848E+42  6.45537E+45
       640    63900.0  5.43545E+42  6.99891E+45
       641    64000.0  5.88656E+42  7.58757E+45
       642    64100.0  6.37457E+42  8.22503E+45
       643    64200.0  6.90245E+42  8.91527E+45
       644    64300.0  7.47342E+42  9.66261E+45
       645    64400.0  8.09093E+42  1.04717E+46
       646    64500.0  8.75873E+42  1.13476E+46
       647    64600.0  9.48085E+42  1.22957E+46
       648    64700.0  1.02616E+43  1.33218E+46
       649    64800.0  1.11058E+43  1.44324E+46
       650    64900.0  1.20184E+43  1.56343E+46
       651    65000.0  1.30050E+43  1.69347E+46
       652    65100.0  1.40713E+43  1.83419E+46
       653    65200.0  1.52238E+43  1.98643E+46
       654    65300.0  1.64694E+43  2.15112E+46
       655    65400.0  1.78153E+43  2.32927E+46
       656    65500.0  1.92697E+43  2.52197E+46
       657    65600.0  2.08412E+43  2.73038E+46
       658    65700.0  2.25389E+43  2.95577E+46
       659    65800.0  2.43729E+43  3.19950E+46
       660    65900.0  2.63540E+43  3.46304E+46
       661    66000.0  2.84939E+43  3.74798E+46
       662    66100.0  3.08050E+43  4.05603E+46
       663    66200.0  3.33008E+43  4.38904E+46
       664    66300.0  3.59960E+43  4.74900E+46
       665    66400.0  3.89061E+43  5.13806E+46
       666    66500.0  4.20481E+43  5.55854E+46
       667    66600.0  4.54403E+43  6.01294E+46
       668    66700.0  4.91021E+43  6.50396E+46
       669    66800.0  5.30548E+43  7.03451E+46
       670    66900.0  5.73212E+43  7.60772E+46
       671    67000.0  6.19257E+43  8.22698E+46
       672    67100.0  6.68947E+43  8.89593E+46
       673    67200.0  7.22568E+43  9.61850E+46
       674    67300.0  7.80425E+43  1.03989E+47
       675    67400.0  8.42848E+43  1.12418E+47
       676    67500.0  9.10193E+43  1.21520E+47
       677    67600.0  9.82842E+43  1.31348E+47
       678    67700.0  1.06121E+44  1.41960E+47
       679    67800.0  1.14573E+44  1.53417E+47
       680    67900.0  1.23689E+44  1.65786E+47
       681    68000.0  1.33519E+44  1.79138E+47
       682    68100.0  1.44120E+44  1.93550E+47
       683    68200.0  1.55551E+44  2.09105E+47
       684    68300.0  1.67875E+44  2.25893E+47
       685    68400.0  1.81162E+44  2.44009E+47
       686    68500.0  1.95485E+44  2.63557E+47
       687    68600.0  2.10924E+44  2.84650E+47
       688    68700.0  2.27566E+44  3.07406E+47
       689    68800.0  2.45501E+44  3.31957E+47
       690    68900.0  2.64830E+44  3.58440E+47
       691    69000.0  2.85659E+44  3.87006E+47
       692    69100.0  3.08103E+44  4.17816E+47
       693    69200.0  3.32286E+44  4.51044E+47
       694    69300.0  3.58339E+44  4.86878E+47
       695    69400.0  3.86405E+44  5.25519E+47
       696    69500.0  4.16639E+44  5.67183E+47
       697    69600.0  4.49204E+44  6.12103E+47
       698    69700.0  4.84279E+44  6.60531E+47
       699    69800.0  5.22053E+44  7.12736E+47
       700    69900.0  5.62732E+44  7.69010E+47
       701    70000.0  6.06535E+44  8.29663E+47
       702    70100.0  6.53699E+44  8.95033E+47
       703    70200.0  7.04479E+44  9.65481E+47
       704    70300.0  7.59147E+44  1.04140E+48
       705    70400.0  8.17996E+44  1.12320E+48
       706    70500.0  8.81343E+44  1.21133E+48
       707    70600.0  9.49526E+44  1.30628E+48
       708    70700.0  1.02291E+45  1.40857E+48
       709    70800.0  1.10188E+45  1.51876E+48
       710    70900.0  1.18687E+45  1.63745E+48
       711    71000.0  1.27831E+45  1.76528E+48
       712    71100.0  1.37670E+45  1.90295E+48
       713    71200.0  1.48256E+45  2.05121E+48
       714    71300.0  1.59644E+45  2.21085E+48
       715    71400.0  1.71894E+45  2.38274E+48
       716    71500.0  1.85071E+45  2.56781E+48
       717    71600.0  1.99244E+45  2.76706E+48
       718    71700.0  2.14487E+45  2.98154E+48
       719    71800.0  2.30879E+45  3.21242E+48
       720    71900.0  2.48506E+45  3.46093E+48
       721    72000.0  2.67460E+45  3.72839E+48
       722    72100.0  2.87840E+45  4.01623E+48
       723    72200.0  3.09750E+45  4.32598E+48
       724    72300.0  3.33304E+45  4.65928E+48
       725    72400.0  3.58624E+45  5.01791E+48
       726    72500.0  3.85840E+45  5.40375E+48
       727    72600.0  4.15092E+45  5.81884E+48
       728    72700.0  4.46531E+45  6.26537E+48
       729    72800.0  4.80317E+45  6.74569E+48
       730    72900.0  5.16623E+45  7.26231E+48
       731    73000.0  5.55635E+45  7.81795E+48
       732    73100.0  5.97551E+45  8.41550E+48
       733    73200.0  6.42585E+45  9.05808E+48
       734    73300.0  6.90964E+45  9.74905E+48
       735    73400.0  7.42934E+45  1.04920E+49
       736    73500.0  7.98758E+45  1.12907E+49
       737    73600.0  8.58717E+45  1.21495E+49
       738    73700.0  9.23114E+45  1.30726E+49
       739    73800.0  9.92271E+45  1.40648E+49
       740    73900.0  1.06654E+46  1.51314E+49
       741    74000.0  1.14628E+46  1.62777E+49
       742    74100.0  1.23191E+46  1.75096E+49
       743    74200.0  1.32384E+46  1.88334E+49
       744    74300.0  1.42253E+46  2.02559E+49
       745    74400.0  1.52847E+46  2.17844E+49
       746    74500.0  1.64220E+46  2.34266E+49
       747    74600.0  1.76427E+46  2.51909E+49
       748    74700.0  1.89528E+46  2.70862E+49
       749    74800.0  2.03589E+46  2.91220E+49
       750    74900.0  2.18678E+46  3.13088E+49
       751    75000.0  2.34869E+46  3.36575E+49
       752    75100.0  2.52243E+46  3.61799E+49
       753    75200.0  2.70883E+46  3.88888E+49
       754    75300.0  2.90882E+46  4.17976E+49
       755    75400.0  3.12337E+46  4.49210E+49
       756    75500.0  3.35351E+46  4.82745E+49
       757    75600.0  3.60038E+46  5.18748E+49
       758    75700.0  3.86516E+46  5.57400E+49
       759    75800.0  4.14914E+46  5.98891E+49
       760    75900.0  4.45369E+46  6.43428E+49
       761    76000.0  4.78028E+46  6.91231E+49
       762    76100.0  5.13049E+46  7.42536E+49
       763    76200.0  5.50599E+46  7.97596E+49
       764    76300.0  5.90858E+46  8.56682E+49
       765    76400.0  6.34021E+46  9.20084E+49
       766    76500.0  6.80292E+46  9.88113E+49
       767    76600.0  7.29892E+46  1.06110E+50
       768    76700.0  7.83058E+46  1.13941E+50
       769    76800.0  8.40042E+46  1.22341E+50
       770    76900.0  9.01115E+46  1.31352E+50
       771    77000.0  9.66565E+46  1.41018E+50
       772    77100.0  1.03670E+47  1.51385E+50
       773    77200.0  1.11186E+47  1.62504E+50
       774    77300.0  1.19239E+47  1.74428E+50
       775    77400.0  1.27867E+47  1.87214E+50
       776    77500.0  1.37110E+47  2.00925E+50
       777    77600.0  1.47012E+47  2.15626E+50
       778    77700.0  1.57620E+47  2.31388E+50
       779    77800.0  1.68982E+47  2.48287E+50
       780    77900.0  1.81151E+47  2.66402E+50
       781    78000.0  1.94185E+47  2.85820E+50
       782    78100.0  2.08143E+47  3.06634E+50
       783    78200.0  2.23091E+47  3.28944E+50
       784    78300.0  2.39097E+47  3.52853E+50
       785    78400.0  2.56235E+47  3.78477E+50
       786    78500.0  2.74585E+47  4.05935E+50
       787    78600.0  2.94230E+47  4.35358E+50
       788    78700.0  3.15262E+47  4.66884E+50
       789    78800.0  3.37775E+47  5.00662E+50
       790    78900.0  3.61874E+47  5.36849E+50
       791    79000.0  3.87668E+47  5.75616E+50
       792    79100.0  4.15275E+47  6.17144E+50
       793    79200.0  4.44821E+47  6.61626E+50
       794    79300.0  4.76439E+47  7.09270E+50
       795    79400.0  5.10273E+47  7.60297E+50
       796    79500.0  5.46477E+47  8.14945E+50
       797    79600.0  5.85213E+47  8.73466E+50
       798    79700.0  6.26657E+47  9.36132E+50
       799    79800.0  6.70994E+47  1.00323E+51
       800    79900.0  7.18425E+47  1.07507E+51
       801    80000.0  7.69162E+47  1.15199E+51
       802    80100.0  8.23432E+47  1.23433E+51
       803    80200.0  8.81478E+47  1.32248E+51
       804    80300.0  9.43559E+47  1.41684E+51
       805    80400.0  1.00995E+48  1.51783E+51
       806    80500.0  1.08095E+48  1.62593E+51
       807    80600.0  1.15687E+48  1.74161E+51
       808    80700.0  1.23805E+48  1.86542E+51
       809    80800.0  1.32484E+48  1.99790E+51
       810    80900.0  1.41764E+48  2.13967E+51
       811    81000.0  1.51684E+48  2.29135E+51
       812    81100.0  1.62289E+48  2.45364E+51
       813    81200.0  1.73625E+48  2.62726E+51
       814    81300.0  1.85742E+48  2.81301E+51
       815    81400.0  1.98693E+48  3.01170E+51
       816    81500.0  2.12534E+48  3.22423E+51
       817    81600.0  2.27326E+48  3.45156E+51
       818    81700.0  2.43133E+48  3.69469E+51
       819    81800.0  2.60024E+48  3.95472E+51
       820    81900.0  2.78072E+48  4.23279E+51
       821    82000.0  2.97356E+48  4.53014E+51
       822    82100.0  3.17958E+48  4.84810E+51
       823    82200.0  3.39967E+48  5.18807E+51
       824    82300.0  3.63479E+48  5.55155E+51
       825    82400.0  3.88595E+48  5.94014E+51
       826    82500.0  4.15422E+48  6.35557E+51
       827    82600.0  4.44075E+48  6.79964E+51
       828    82700.0  4.74677E+48  7.27432E+51
       829    82800.0  5.07359E+48  7.78168E+51
       830    82900.0  5.42259E+48  8.32393E+51
       831    83000.0  5.79527E+48  8.90346E+51
       832    83100.0  6.19321E+48  9.52278E+51
       833    83200.0  6.61809E+48  1.01846E+52
       834    83300.0  7.07172E+48  1.08918E+52
       835    83400.0  7.55601E+48  1.16474E+52
       836    83500.0  8.07301E+48  1.24547E+52
       837    83600.0  8.62489E+48  1.33172E+52
       838    83700.0  9.21397E+48  1.42386E+52
       839    83800.0  9.84273E+48  1.52228E+52
       840    83900.0  1.05138E+49  1.62742E+52
       841    84000.0  1.12300E+49  1.73972E+52
       842    84100.0  1.19943E+49  1.85966E+52
       843    84200.0  1.28099E+49  1.98776E+52
       844    84300.0  1.36802E+49  2.12456E+52
       845    84400.0  1.46088E+49  2.27065E+52
       846    84500.0  1.55996E+49  2.42665E+52
       847    84600.0  1.66566E+49  2.59321E+52
       848    84700.0  1.77843E+49  2.77106E+52
       849    84800.0  1.89872E+49  2.96093E+52
       850    84900.0  2.02704E+49  3.16363E+52
       851    85000.0  2.16391E+49  3.38003E+52
       852    85100.0  2.30990E+49  3.61101E+52
       853    85200.0  2.46560E+49  3.85757E+52
       854    85300.0  2.63165E+49  4.12074E+52
       855    85400.0  2.80872E+49  4.40161E+52
       856    85500.0  2.99755E+49  4.70137E+52
       857    85600.0  3.19889E+49  5.02126E+52
       858    85700.0  3.41358E+49  5.36261E+52
       859    85800.0  3.64247E+49  5.72686E+52
       860    85900.0  3.88650E+49  6.11551E+52
       861    86000.0  4.14665E+49  6.53018E+52
       862    86100.0  4.42398E+49  6.97257E+52
       863    86200.0  4.71959E+49  7.44453E+52
       864    86300.0  5.03469E+49  7.94800E+52
       865    86400.0  5.37053E+49  8.48505E+52
       866    86500.0  5.72847E+49  9.05790E+52
       867    86600.0  6.10994E+49  9.66890E+52
       868    86700.0  6.51645E+49  1.03205E+53
       869    86800.0  6.94965E+49  1.10155E+53
       870    86900.0  7.41124E+49  1.17566E+53
       871    87000.0  7.90307E+49  1.25469E+53
       872    87100.0  8.42708E+49  1.33896E+53
       873    87200.0  8.98537E+49  1.42882E+53
       874    87300.0  9.58013E+49  1.52462E+53
       875    87400.0  1.02137E+50  1.62676E+53
       876    87500.0  1.08886E+50  1.73564E+53
       877    87600.0  1.16075E+50  1.85172E+53
       878    87700.0  1.23732E+50  1.97545E+53
       879    87800.0  1.31887E+50  2.10734E+53
       880    87900.0  1.40573E+50  2.24791E+53
       881    88000.0  1.49822E+50  2.39773E+53
       882    88100.0  1.59672E+50  2.55740E+53
       883    88200.0  1.70160E+50  2.72756E+53
       884    88300.0  1.81328E+50  2.90889E+53
       885    88400.0  1.93218E+50  3.10211E+53
       886    88500.0  2.05878E+50  3.30799E+53
       887    88600.0  2.19355E+50  3.52734E+53
       888    88700.0  2.33703E+50  3.76105E+53
       889    88800.0  2.48977E+50  4.01002E+53
       890    88900.0  2.65234E+50  4.27526E+53
       891    89000.0  2.82539E+50  4.55780E+53
       892    89100.0  3.00958E+50  4.85875E+53
       893    89200.0  3.20560E+50  5.17931E+53
       894    89300.0  3.41422E+50  5.52074E+53
       895    89400.0  3.63623E+50  5.88436E+53
       896    89500.0  3.87248E+50  6.27161E+53
       897    89600.0  4.12386E+50  6.68399E+53
       898    89700.0  4.39134E+50  7.12313E+53
       899    89800.0  4.67593E+50  7.59072E+53
       900    89900.0  4.97871E+50  8.08859E+53
       901    90000.0  5.30083E+50  8.61867E+53
       902    90100.0  5.64350E+50  9.18302E+53
       903    90200.0  6.00802E+50  9.78383E+53
       904    90300.0  6.39577E+50  1.04234E+54
       905    90400.0  6.80819E+50  1.11042E+54
       906    90500.0  7.24684E+50  1.18289E+54
       907    90600.0  7.71337E+50  1.26002E+54
       908    90700.0  8.20953E+50  1.34212E+54
       909    90800.0  8.73715E+50  1.42949E+54
       910    90900.0  9.29823E+50  1.52247E+54
       911    91000.0  9.89484E+50  1.62142E+54
       912    91100.0  1.05292E+51  1.72671E+54
       913    91200.0  1.12037E+51  1.83875E+54
       914    91300.0  1.19208E+51  1.95796E+54
       915    91400.0  1.26832E+51  2.08479E+54
       916    91500.0  1.34936E+51  2.21973E+54
       917    91600.0  1.43551E+51  2.36328E+54
       918    91700.0  1.52709E+51  2.51599E+54
       919    91800.0  1.62443E+51  2.67843E+54
       920    91900.0  1.72790E+51  2.85122E+54
       921    92000.0  1.83786E+51  3.03501E+54
       922    92100.0  1.95472E+51  3.23048E+54
       923    92200.0  2.07891E+51  3.43837E+54
       924    92300.0  2.21088E+51  3.65946E+54
       925    92400.0  2.35112E+51  3.89457E+54
       926    92500.0  2.50013E+51  4.14458E+54
       927    92600.0  2.65846E+51  4.41043E+54
       928    92700.0  2.82668E+51  4.69310E+54
       929    92800.0  3.00539E+51  4.99364E+54
       930    92900.0  3.19525E+51  5.31316E+54
       931    93000.0  3.39694E+51  5.65285E+54
       932    93100.0  3.61119E+51  6.01397E+54
       933    93200.0  3.83876E+51  6.39785E+54
       934    93300.0  4.08048E+51  6.80590E+54
       935    93400.0  4.33722E+51  7.23962E+54
       936    93500.0  4.60988E+51  7.70061E+54
       937    93600.0  4.89946E+51  8.19055E+54
       938    93700.0  5.20697E+51  8.71125E+54
       939    93800.0  5.53352E+51  9.26460E+54
       940    93900.0  5.88028E+51  9.85263E+54
       941    94000.0  6.24846E+51  1.04775E+55
       942    94100.0  6.63939E+51  1.11414E+55
       943    94200.0  7.05444E+51  1.18469E+55
       944    94300.0  7.49508E+51  1.25964E+55
       945    94400.0  7.96287E+51  1.33927E+55
       946    94500.0  8.45946E+51  1.42386E+55
       947    94600.0  8.98660E+51  1.51373E+55
       948    94700.0  9.54613E+51  1.60919E+55
       949    94800.0  1.01400E+52  1.71059E+55
       950    94900.0  1.07704E+52  1.81829E+55
       951    95000.0  1.14394E+52  1.93269E+55
       952    95100.0  1.21494E+52  2.05418E+55
       953    95200.0  1.29028E+52  2.18321E+55
       954    95300.0  1.37023E+52  2.32023E+55
       955    95400.0  1.45508E+52  2.46574E+55
       956    95500.0  1.54510E+52  2.62025E+55
       957    95600.0  1.64061E+52  2.78431E+55
       958    95700.0  1.74196E+52  2.95850E+55
       959    95800.0  1.84947E+52  3.14345E+55
       960    95900.0  1.96353E+52  3.33980E+55
       961    96000.0  2.08453E+52  3.54826E+55
       962    96100.0  2.21289E+52  3.76955E+55
       963    96200.0  2.34904E+52  4.00445E+55
       964    96300.0  2.49345E+52  4.25380E+55
       965    96400.0  2.64662E+52  4.51846E+55
       966    96500.0  2.80907E+52  4.79936E+55
       967    96600.0  2.98136E+52  5.09750E+55
       968    96700.0  3.16407E+52  5.41391E+55
       969    96800.0  3.35783E+52  5.74969E+55
       970    96900.0  3.56329E+52  6.10602E+55
       971    97000.0  3.78115E+52  6.48414E+55
       972    97100.0  4.01215E+52  6.88535E+55
       973    97200.0  4.25708E+52  7.31106E+55
       974    97300.0  4.51675E+52  7.76273E+55
       975    97400.0  4.79204E+52  8.24194E+55
       976    97500.0  5.08388E+52  8.75032E+55
       977    97600.0  5.39326E+52  9.28965E+55
       978    97700.0  5.72121E+52  9.86177E+55
       979    97800.0  6.06883E+52  1.04687E+56
       980    97900.0  6.43729E+52  1.11124E+56
       981    98000.0  6.82781E+52  1.17952E+56
       982    98100.0  7.24170E+52  1.25193E+56
       983    98200.0  7.68035E+52  1.32874E+56
       984    98300.0  8.14520E+52  1.41019E+56
       985    98400.0  8.63780E+52  1.49657E+56
       986    98500.0  9.15979E+52  1.58817E+56
       987    98600.0  9.71290E+52  1.68529E+56
       988    98700.0  1.02990E+53  1.78828E+56
       989    98800.0  1.09199E+53  1.89748E+56
       990    98900.0  1.15778E+53  2.01326E+56
       991    99000.0  1.22747E+53  2.13601E+56
       992    99100.0  1.30131E+53  2.26614E+56
       993    99200.0  1.37952E+53  2.40409E+56
       994    99300.0  1.46238E+53  2.55033E+56
       995    99400.0  1.55014E+53  2.70534E+56
       996    99500.0  1.64310E+53  2.86965E+56
       997    99600.0  1.74156E+53  3.04381E+56
       998    99700.0  1.84583E+53  3.22839E+56
       999    99800.0  1.95627E+53  3.42402E+56
      1000    99900.0  2.07322E+53  3.63134E+56
      1001   100000.0  2.19707E+53  3.85105E+56
      1002   100100.0  2.32822E+53  4.08387E+56
      1003   100200.0  2.46710E+53  4.33058E+56
      1004   100300.0  2.61414E+53  4.59199E+56
      1005   100400.0  2.76983E+53  4.86898E+56
      1006   100500.0  2.93467E+53  5.16244E+56
      1007   100600.0  3.10918E+53  5.47336E+56
      1008   100700.0  3.29394E+53  5.80276E+56
      1009   100800.0  3.48952E+53  6.15171E+56
      1010   100900.0  3.69655E+53  6.52136E+56
      1011   101000.0  3.91571E+53  6.91293E+56
      1012   101100.0  4.14768E+53  7.32770E+56
      1013   101200.0  4.39321E+53  7.76702E+56
      1014   101300.0  4.65308E+53  8.23233E+56
      1015   101400.0  4.92811E+53  8.72514E+56
      1016   101500.0  5.21918E+53  9.24706E+56
      1017   101600.0  5.52720E+53  9.79978E+56
      1018   101700.0  5.85316E+53  1.03851E+57
      1019   101800.0  6.19809E+53  1.10049E+57
      1020   101900.0  6.56306E+53  1.16612E+57
      1021   102000.0  6.94924E+53  1.23561E+57
      1022   102100.0  7.35784E+53  1.30919E+57
      1023   102200.0  7.79013E+53  1.38709E+57
      1024   102300.0  8.24748E+53  1.46957E+57
      1025   102400.0  8.73132E+53  1.55688E+57
      1026   102500.0  9.24316E+53  1.64931E+57
      1027   102600.0  9.78460E+53  1.74716E+57
      1028   102700.0  1.03573E+54  1.85073E+57
      1029   102800.0  1.09631E+54  1.96036E+57
      1030   102900.0  1.16039E+54  2.07640E+57
      1031   103000.0  1.22816E+54  2.19922E+57
      1032   103100.0  1.29983E+54  2.32920E+57
      1033   103200.0  1.37563E+54  2.46676E+57
      1034   103300.0  1.45579E+54  2.61234E+57
      1035   103400.0  1.54056E+54  2.76640E+57
      1036   103500.0  1.63020E+54  2.92942E+57
      1037   103600.0  1.72499E+54  3.10192E+57
      1038   103700.0  1.82521E+54  3.28444E+57
      1039   103800.0  1.93118E+54  3.47756E+57
      1040   103900.0  2.04321E+54  3.68188E+57
      1041   104000.0  2.16166E+54  3.89805E+57
      1042   104100.0  2.28688E+54  4.12673E+57
      1043   104200.0  2.41926E+54  4.36866E+57
      1044   104300.0  2.55920E+54  4.62458E+57
      1045   104400.0  2.70712E+54  4.89529E+57
      1046   104500.0  2.86348E+54  5.18164E+57
      1047   104600.0  3.02875E+54  5.48452E+57
      1048   104700.0  3.20343E+54  5.80486E+57
      1049   104800.0  3.38804E+54  6.14366E+57
      1050   104900.0  3.58316E+54  6.50198E+57
      1051   105000.0  3.78935E+54  6.88091E+57
      1052   105100.0  4.00726E+54  7.28164E+57
      1053   105200.0  4.23753E+54  7.70539E+57
      1054   105300.0  4.48085E+54  8.15348E+57
      1055   105400.0  4.73795E+54  8.62727E+57
      1056   105500.0  5.00961E+54  9.12823E+57
      1057   105600.0  5.29663E+54  9.65789E+57
      1058   105700.0  5.59988E+54  1.02179E+58
      1059   105800.0  5.92026E+54  1.08099E+58
      1060   105900.0  6.25871E+54  1.14358E+58
      1061   106000.0  6.61626E+54  1.20974E+58
      1062   106100.0  6.99396E+54  1.27968E+58
      1063   106200.0  7.39294E+54  1.35361E+58
      1064   106300.0  7.81436E+54  1.43175E+58
      1065   106400.0  8.25949E+54  1.51435E+58
      1066   106500.0  8.72963E+54  1.60164E+58
      1067   106600.0  9.22617E+54  1.69391E+58
      1068   106700.0  9.75058E+54  1.79141E+58
      1069   106800.0  1.03044E+55  1.89446E+58
      1070   106900.0  1.08892E+55  2.00335E+58
      1071   107000.0  1.15068E+55  2.11842E+58
      1072   107100.0  1.21590E+55  2.24001E+58
      1073   107200.0  1.28476E+55  2.36848E+58
      1074   107300.0  1.35747E+55  2.50423E+58
      1075   107400.0  1.43424E+55  2.64765E+58
      1076   107500.0  1.51529E+55  2.79918E+58
      1077   107600.0  1.60086E+55  2.95927E+58
      1078   107700.0  1.69120E+55  3.12839E+58
      1079   107800.0  1.78657E+55  3.30705E+58
      1080   107900.0  1.88725E+55  3.49577E+58
      1081   108000.0  1.99352E+55  3.69512E+58
      1082   108100.0  2.10569E+55  3.90569E+58
      1083   108200.0  2.22410E+55  4.12810E+58
      1084   108300.0  2.34907E+55  4.36301E+58
      1085   108400.0  2.48097E+55  4.61111E+58
      1086   108500.0  2.62017E+55  4.87312E+58
      1087   108600.0  2.76709E+55  5.14983E+58
      1088   108700.0  2.92213E+55  5.44204E+58
      1089   108800.0  3.08574E+55  5.75062E+58
      1090   108900.0  3.25838E+55  6.07646E+58
      1091   109000.0  3.44056E+55  6.42051E+58
      1092   109100.0  3.63279E+55  6.78379E+58
      1093   109200.0  3.83561E+55  7.16735E+58
      1094   109300.0  4.04961E+55  7.57231E+58
      1095   109400.0  4.27538E+55  7.99985E+58
      1096   109500.0  4.51358E+55  8.45121E+58
      1097   109600.0  4.76486E+55  8.92770E+58
      1098   109700.0  5.02995E+55  9.43069E+58
      1099   109800.0  5.30959E+55  9.96165E+58
      1100   109900.0  5.60457E+55  1.05221E+59
      1101   110000.0  5.91572E+55  1.11137E+59
      1102   110100.0  6.24391E+55  1.17381E+59
      1103   110200.0  6.59006E+55  1.23971E+59
      1104   110300.0  6.95515E+55  1.30926E+59
      1105   110400.0  7.34019E+55  1.38266E+59
      1106   110500.0  7.74627E+55  1.46012E+59
      1107   110600.0  8.17450E+55  1.54187E+59
      1108   110700.0  8.62610E+55  1.62813E+59
      1109   110800.0  9.10231E+55  1.71915E+59
      1110   110900.0  9.60446E+55  1.81520E+59
      1111   111000.0  1.01339E+56  1.91654E+59
      1112   111100.0  1.06922E+56  2.02346E+59
      1113   111200.0  1.12808E+56  2.13627E+59
      1114   111300.0  1.19014E+56  2.25528E+59
      1115   111400.0  1.25557E+56  2.38084E+59
      1116   111500.0  1.32455E+56  2.51329E+59
      1117   111600.0  1.39726E+56  2.65302E+59
      1118   111700.0  1.47392E+56  2.80041E+59
      1119   111800.0  1.55472E+56  2.95588E+59
      1120   111900.0  1.63990E+56  3.11987E+59
      1121   112000.0  1.72967E+56  3.29284E+59
      1122   112100.0  1.82430E+56  3.47527E+59
      1123   112200.0  1.92404E+56  3.66767E+59
      1124   112300.0  2.02915E+56  3.87059E+59
      1125   112400.0  2.13993E+56  4.08458E+59
      1126   112500.0  2.25668E+56  4.31025E+59
      1127   112600.0  2.37971E+56  4.54822E+59
      1128   112700.0  2.50936E+56  4.79916E+59
      1129   112800.0  2.64598E+56  5.06376E+59
      1130   112900.0  2.78994E+56  5.34275E+59
      1131   113000.0  2.94163E+56  5.63691E+59
      1132   113100.0  3.10145E+56  5.94706E+59
      1133   113200.0  3.26984E+56  6.27404E+59
      1134   113300.0  3.44725E+56  6.61877E+59
      1135   113400.0  3.63416E+56  6.98218E+59
      1136   113500.0  3.83107E+56  7.36529E+59
      1137   113600.0  4.03851E+56  7.76914E+59
      1138   113700.0  4.25703E+56  8.19485E+59
      1139   113800.0  4.48721E+56  8.64357E+59
      1140   113900.0  4.72967E+56  9.11653E+59
      1141   114000.0  4.98506E+56  9.61504E+59
      1142   114100.0  5.25406E+56  1.01404E+60
      1143   114200.0  5.53738E+56  1.06942E+60
      1144   114300.0  5.83577E+56  1.12778E+60
      1145   114400.0  6.15003E+56  1.18928E+60
      1146   114500.0  6.48099E+56  1.25409E+60
      1147   114600.0  6.82952E+56  1.32238E+60
      1148   114700.0  7.19654E+56  1.39435E+60
      1149   114800.0  7.58302E+56  1.47018E+60
      1150   114900.0  7.98999E+56  1.55008E+60
      1151   115000.0  8.41850E+56  1.63426E+60
      1152   115100.0  8.86969E+56  1.72296E+60
      1153   115200.0  9.34473E+56  1.81641E+60
      1154   115300.0  9.84489E+56  1.91486E+60
      1155   115400.0  1.03715E+57  2.01857E+60
      1156   115500.0  1.09258E+57  2.12783E+60
