       No.    E-Emin     Density     Sum
       579    57800.0  2.71230E+41  3.27015E+44
       580    57900.0  2.95399E+41  3.56555E+44
       581    58000.0  3.21690E+41  3.88724E+44
       582    58100.0  3.50286E+41  4.23752E+44
       583    58200.0  3.81386E+41  4.61891E+44
       584    58300.0  4.15206E+41  5.03411E+44
       585    58400.0  4.51981E+41  5.48610E+44
       586    58500.0  4.91964E+41  5.97806E+44
       587    58600.0  5.35432E+41  6.51349E+44
       588    58700.0  5.82684E+41  7.09618E+44
       589    58800.0  6.34043E+41  7.73022E+44
       590    58900.0  6.89862E+41  8.42008E+44
       591    59000.0  7.50523E+41  9.17060E+44
       592    59100.0  8.16438E+41  9.98704E+44
       593    59200.0  8.88057E+41  1.08751E+45
       594    59300.0  9.65865E+41  1.18410E+45
       595    59400.0  1.05039E+42  1.28914E+45
       596    59500.0  1.14220E+42  1.40336E+45
       597    59600.0  1.24192E+42  1.52755E+45
       598    59700.0  1.35021E+42  1.66257E+45
       599    59800.0  1.46781E+42  1.80935E+45
       600    59900.0  1.59550E+42  1.96890E+45
       601    60000.0  1.73413E+42  2.14231E+45
       602    60100.0  1.88463E+42  2.33077E+45
       603    60200.0  2.04800E+42  2.53557E+45
       604    60300.0  2.22532E+42  2.75811E+45
       605    60400.0  2.41776E+42  2.99988E+45
       606    60500.0  2.62660E+42  3.26254E+45
       607    60600.0  2.85322E+42  3.54786E+45
       608    60700.0  3.09910E+42  3.85777E+45
       609    60800.0  3.36585E+42  4.19436E+45
       610    60900.0  3.65523E+42  4.55988E+45
       611    61000.0  3.96912E+42  4.95679E+45
       612    61100.0  4.30957E+42  5.38775E+45
       613    61200.0  4.67879E+42  5.85563E+45
       614    61300.0  5.07917E+42  6.36355E+45
       615    61400.0  5.51331E+42  6.91488E+45
       616    61500.0  5.98402E+42  7.51328E+45
       617    61600.0  6.49432E+42  8.16271E+45
       618    61700.0  7.04750E+42  8.86746E+45
       619    61800.0  7.64710E+42  9.63217E+45
       620    61900.0  8.29697E+42  1.04619E+46
       621    62000.0  9.00125E+42  1.13620E+46
       622    62100.0  9.76443E+42  1.23384E+46
       623    62200.0  1.05914E+43  1.33976E+46
       624    62300.0  1.14873E+43  1.45463E+46
       625    62400.0  1.24579E+43  1.57921E+46
       626    62500.0  1.35094E+43  1.71430E+46
       627    62600.0  1.46483E+43  1.86079E+46
       628    62700.0  1.58817E+43  2.01960E+46
       629    62800.0  1.72175E+43  2.19178E+46
       630    62900.0  1.86641E+43  2.37842E+46
       631    63000.0  2.02303E+43  2.58072E+46
       632    63100.0  2.19261E+43  2.79998E+46
       633    63200.0  2.37619E+43  3.03760E+46
       634    63300.0  2.57493E+43  3.29510E+46
       635    63400.0  2.79003E+43  3.57410E+46
       636    63500.0  3.02285E+43  3.87638E+46
       637    63600.0  3.27481E+43  4.20386E+46
       638    63700.0  3.54746E+43  4.55861E+46
       639    63800.0  3.84248E+43  4.94286E+46
       640    63900.0  4.16167E+43  5.35902E+46
       641    64000.0  4.50700E+43  5.80972E+46
       642    64100.0  4.88055E+43  6.29778E+46
       643    64200.0  5.28462E+43  6.82624E+46
       644    64300.0  5.72166E+43  7.39841E+46
       645    64400.0  6.19430E+43  8.01784E+46
       646    64500.0  6.70542E+43  8.68838E+46
       647    64600.0  7.25811E+43  9.41419E+46
       648    64700.0  7.85568E+43  1.01998E+47
       649    64800.0  8.50173E+43  1.10499E+47
       650    64900.0  9.20013E+43  1.19699E+47
       651    65000.0  9.95508E+43  1.29655E+47
       652    65100.0  1.07711E+44  1.40426E+47
       653    65200.0  1.16530E+44  1.52079E+47
       654    65300.0  1.26060E+44  1.64685E+47
       655    65400.0  1.36359E+44  1.78320E+47
       656    65500.0  1.47487E+44  1.93069E+47
       657    65600.0  1.59509E+44  2.09020E+47
       658    65700.0  1.72498E+44  2.26270E+47
       659    65800.0  1.86529E+44  2.44923E+47
       660    65900.0  2.01684E+44  2.65091E+47
       661    66000.0  2.18053E+44  2.86896E+47
       662    66100.0  2.35731E+44  3.10469E+47
       663    66200.0  2.54821E+44  3.35951E+47
       664    66300.0  2.75435E+44  3.63495E+47
       665    66400.0  2.97692E+44  3.93264E+47
       666    66500.0  3.21722E+44  4.25436E+47
       667    66600.0  3.47663E+44  4.60203E+47
       668    66700.0  3.75665E+44  4.97769E+47
       669    66800.0  4.05890E+44  5.38358E+47
       670    66900.0  4.38512E+44  5.82209E+47
       671    67000.0  4.73718E+44  6.29581E+47
       672    67100.0  5.11709E+44  6.80752E+47
       673    67200.0  5.52702E+44  7.36022E+47
       674    67300.0  5.96933E+44  7.95716E+47
       675    67400.0  6.44651E+44  8.60181E+47
       676    67500.0  6.96129E+44  9.29793E+47
       677    67600.0  7.51658E+44  1.00496E+48
       678    67700.0  8.11552E+44  1.08611E+48
       679    67800.0  8.76149E+44  1.17373E+48
       680    67900.0  9.45814E+44  1.26831E+48
       681    68000.0  1.02094E+45  1.37040E+48
       682    68100.0  1.10194E+45  1.48060E+48
       683    68200.0  1.18928E+45  1.59953E+48
       684    68300.0  1.28344E+45  1.72787E+48
       685    68400.0  1.38495E+45  1.86637E+48
       686    68500.0  1.49437E+45  2.01580E+48
       687    68600.0  1.61231E+45  2.17704E+48
       688    68700.0  1.73943E+45  2.35098E+48
       689    68800.0  1.87642E+45  2.53862E+48
       690    68900.0  2.02405E+45  2.74103E+48
       691    69000.0  2.18312E+45  2.95934E+48
       692    69100.0  2.35451E+45  3.19479E+48
       693    69200.0  2.53917E+45  3.44871E+48
       694    69300.0  2.73810E+45  3.72252E+48
       695    69400.0  2.95239E+45  4.01775E+48
       696    69500.0  3.18320E+45  4.33608E+48
       697    69600.0  3.43181E+45  4.67926E+48
       698    69700.0  3.69955E+45  5.04921E+48
       699    69800.0  3.98787E+45  5.44800E+48
       700    69900.0  4.29834E+45  5.87783E+48
       701    70000.0  4.63264E+45  6.34110E+48
       702    70100.0  4.99256E+45  6.84035E+48
       703    70200.0  5.38004E+45  7.37836E+48
       704    70300.0  5.79717E+45  7.95807E+48
       705    70400.0  6.24617E+45  8.58269E+48
       706    70500.0  6.72944E+45  9.25563E+48
       707    70600.0  7.24957E+45  9.98059E+48
       708    70700.0  7.80932E+45  1.07615E+49
       709    70800.0  8.41166E+45  1.16027E+49
       710    70900.0  9.05980E+45  1.25087E+49
       711    71000.0  9.75717E+45  1.34844E+49
       712    71100.0  1.05074E+46  1.45351E+49
       713    71200.0  1.13146E+46  1.56666E+49
       714    71300.0  1.21828E+46  1.68849E+49
       715    71400.0  1.31167E+46  1.81965E+49
       716    71500.0  1.41212E+46  1.96087E+49
       717    71600.0  1.52015E+46  2.11288E+49
       718    71700.0  1.63633E+46  2.27651E+49
       719    71800.0  1.76126E+46  2.45264E+49
       720    71900.0  1.89558E+46  2.64220E+49
       721    72000.0  2.04001E+46  2.84620E+49
       722    72100.0  2.19528E+46  3.06573E+49
       723    72200.0  2.36221E+46  3.30195E+49
       724    72300.0  2.54164E+46  3.55611E+49
       725    72400.0  2.73451E+46  3.82956E+49
       726    72500.0  2.94180E+46  4.12374E+49
       727    72600.0  3.16458E+46  4.44020E+49
       728    72700.0  3.40399E+46  4.78060E+49
       729    72800.0  3.66126E+46  5.14673E+49
       730    72900.0  3.93769E+46  5.54050E+49
       731    73000.0  4.23469E+46  5.96397E+49
       732    73100.0  4.55378E+46  6.41934E+49
       733    73200.0  4.89656E+46  6.90900E+49
       734    73300.0  5.26478E+46  7.43548E+49
       735    73400.0  5.66029E+46  8.00151E+49
       736    73500.0  6.08509E+46  8.61002E+49
       737    73600.0  6.54132E+46  9.26415E+49
       738    73700.0  7.03126E+46  9.96727E+49
       739    73800.0  7.55738E+46  1.07230E+50
       740    73900.0  8.12230E+46  1.15352E+50
       741    74000.0  8.72884E+46  1.24081E+50
       742    74100.0  9.38003E+46  1.33461E+50
       743    74200.0  1.00791E+47  1.43540E+50
       744    74300.0  1.08296E+47  1.54370E+50
       745    74400.0  1.16351E+47  1.66005E+50
       746    74500.0  1.24997E+47  1.78505E+50
       747    74600.0  1.34276E+47  1.91932E+50
       748    74700.0  1.44234E+47  2.06356E+50
       749    74800.0  1.54920E+47  2.21848E+50
       750    74900.0  1.66386E+47  2.38486E+50
       751    75000.0  1.78690E+47  2.56355E+50
       752    75100.0  1.91889E+47  2.75544E+50
       753    75200.0  2.06051E+47  2.96149E+50
       754    75300.0  2.21242E+47  3.18273E+50
       755    75400.0  2.37537E+47  3.42027E+50
       756    75500.0  2.55016E+47  3.67529E+50
       757    75600.0  2.73762E+47  3.94905E+50
       758    75700.0  2.93867E+47  4.24292E+50
       759    75800.0  3.15427E+47  4.55834E+50
       760    75900.0  3.38547E+47  4.89689E+50
       761    76000.0  3.63337E+47  5.26023E+50
       762    76100.0  3.89917E+47  5.65015E+50
       763    76200.0  4.18414E+47  6.06856E+50
       764    76300.0  4.48963E+47  6.51752E+50
       765    76400.0  4.81711E+47  6.99923E+50
       766    76500.0  5.16815E+47  7.51605E+50
       767    76600.0  5.54439E+47  8.07049E+50
       768    76700.0  5.94765E+47  8.66525E+50
       769    76800.0  6.37981E+47  9.30323E+50
       770    76900.0  6.84293E+47  9.98753E+50
       771    77000.0  7.33919E+47  1.07214E+51
       772    77100.0  7.87094E+47  1.15085E+51
       773    77200.0  8.44066E+47  1.23526E+51
       774    77300.0  9.05103E+47  1.32577E+51
       775    77400.0  9.70492E+47  1.42282E+51
       776    77500.0  1.04054E+48  1.52687E+51
       777    77600.0  1.11557E+48  1.63843E+51
       778    77700.0  1.19593E+48  1.75802E+51
       779    77800.0  1.28200E+48  1.88622E+51
       780    77900.0  1.37418E+48  2.02364E+51
       781    78000.0  1.47289E+48  2.17093E+51
       782    78100.0  1.57859E+48  2.32879E+51
       783    78200.0  1.69177E+48  2.49797E+51
       784    78300.0  1.81295E+48  2.67926E+51
       785    78400.0  1.94269E+48  2.87353E+51
       786    78500.0  2.08158E+48  3.08169E+51
       787    78600.0  2.23026E+48  3.30472E+51
       788    78700.0  2.38941E+48  3.54366E+51
       789    78800.0  2.55975E+48  3.79963E+51
       790    78900.0  2.74207E+48  4.07384E+51
       791    79000.0  2.93719E+48  4.36756E+51
       792    79100.0  3.14600E+48  4.68216E+51
       793    79200.0  3.36944E+48  5.01910E+51
       794    79300.0  3.60853E+48  5.37995E+51
       795    79400.0  3.86434E+48  5.76639E+51
       796    79500.0  4.13804E+48  6.18019E+51
       797    79600.0  4.43084E+48  6.62328E+51
       798    79700.0  4.74407E+48  7.09768E+51
       799    79800.0  5.07913E+48  7.60560E+51
       800    79900.0  5.43752E+48  8.14935E+51
       801    80000.0  5.82085E+48  8.73143E+51
       802    80100.0  6.23081E+48  9.35451E+51
       803    80200.0  6.66924E+48  1.00214E+52
       804    80300.0  7.13809E+48  1.07352E+52
       805    80400.0  7.63943E+48  1.14992E+52
       806    80500.0  8.17549E+48  1.23167E+52
       807    80600.0  8.74864E+48  1.31916E+52
       808    80700.0  9.36140E+48  1.41277E+52
       809    80800.0  1.00165E+49  1.51294E+52
       810    80900.0  1.07167E+49  1.62011E+52
       811    81000.0  1.14653E+49  1.73476E+52
       812    81100.0  1.22654E+49  1.85741E+52
       813    81200.0  1.31205E+49  1.98862E+52
       814    81300.0  1.40344E+49  2.12896E+52
       815    81400.0  1.50111E+49  2.27907E+52
       816    81500.0  1.60547E+49  2.43962E+52
       817    81600.0  1.71700E+49  2.61132E+52
       818    81700.0  1.83616E+49  2.79494E+52
       819    81800.0  1.96347E+49  2.99128E+52
       820    81900.0  2.09949E+49  3.20123E+52
       821    82000.0  2.24480E+49  3.42571E+52
       822    82100.0  2.40002E+49  3.66571E+52
       823    82200.0  2.56583E+49  3.92230E+52
       824    82300.0  2.74293E+49  4.19659E+52
       825    82400.0  2.93208E+49  4.48980E+52
       826    82500.0  3.13409E+49  4.80321E+52
       827    82600.0  3.34983E+49  5.13819E+52
       828    82700.0  3.58021E+49  5.49621E+52
       829    82800.0  3.82621E+49  5.87883E+52
       830    82900.0  4.08887E+49  6.28772E+52
       831    83000.0  4.36932E+49  6.72465E+52
       832    83100.0  4.66873E+49  7.19152E+52
       833    83200.0  4.98836E+49  7.69036E+52
       834    83300.0  5.32958E+49  8.22332E+52
       835    83400.0  5.69381E+49  8.79270E+52
       836    83500.0  6.08258E+49  9.40096E+52
       837    83600.0  6.49752E+49  1.00507E+53
       838    83700.0  6.94038E+49  1.07447E+53
       839    83800.0  7.41299E+49  1.14860E+53
       840    83900.0  7.91734E+49  1.22778E+53
       841    84000.0  8.45552E+49  1.31233E+53
       842    84100.0  9.02977E+49  1.40263E+53
       843    84200.0  9.64248E+49  1.49906E+53
       844    84300.0  1.02962E+50  1.60202E+53
       845    84400.0  1.09936E+50  1.71195E+53
       846    84500.0  1.17375E+50  1.82933E+53
       847    84600.0  1.25312E+50  1.95464E+53
       848    84700.0  1.33777E+50  2.08842E+53
       849    84800.0  1.42806E+50  2.23122E+53
       850    84900.0  1.52436E+50  2.38366E+53
       851    85000.0  1.62706E+50  2.54636E+53
       852    85100.0  1.73659E+50  2.72002E+53
       853    85200.0  1.85338E+50  2.90536E+53
       854    85300.0  1.97792E+50  3.10315E+53
       855    85400.0  2.11071E+50  3.31423E+53
       856    85500.0  2.25230E+50  3.53946E+53
       857    85600.0  2.40325E+50  3.77978E+53
       858    85700.0  2.56417E+50  4.03620E+53
       859    85800.0  2.73572E+50  4.30977E+53
       860    85900.0  2.91858E+50  4.60163E+53
       861    86000.0  3.11350E+50  4.91298E+53
       862    86100.0  3.32125E+50  5.24510E+53
       863    86200.0  3.54267E+50  5.59937E+53
       864    86300.0  3.77865E+50  5.97723E+53
       865    86400.0  4.03013E+50  6.38025E+53
       866    86500.0  4.29811E+50  6.81006E+53
       867    86600.0  4.58366E+50  7.26842E+53
       868    86700.0  4.88792E+50  7.75722E+53
       869    86800.0  5.21209E+50  8.27843E+53
       870    86900.0  5.55747E+50  8.83417E+53
       871    87000.0  5.92540E+50  9.42671E+53
       872    87100.0  6.31736E+50  1.00584E+54
       873    87200.0  6.73489E+50  1.07319E+54
       874    87300.0  7.17963E+50  1.14499E+54
       875    87400.0  7.65332E+50  1.22152E+54
       876    87500.0  8.15784E+50  1.30310E+54
       877    87600.0  8.69515E+50  1.39005E+54
       878    87700.0  9.26736E+50  1.48273E+54
       879    87800.0  9.87669E+50  1.58149E+54
       880    87900.0  1.05255E+51  1.68675E+54
       881    88000.0  1.12164E+51  1.79891E+54
       882    88100.0  1.19520E+51  1.91843E+54
       883    88200.0  1.27352E+51  2.04579E+54
       884    88300.0  1.35689E+51  2.18147E+54
       885    88400.0  1.44565E+51  2.32604E+54
       886    88500.0  1.54014E+51  2.48005E+54
       887    88600.0  1.64071E+51  2.64413E+54
       888    88700.0  1.74777E+51  2.81890E+54
       889    88800.0  1.86170E+51  3.00507E+54
       890    88900.0  1.98297E+51  3.20337E+54
       891    89000.0  2.11202E+51  3.41457E+54
       892    89100.0  2.24936E+51  3.63951E+54
       893    89200.0  2.39550E+51  3.87906E+54
       894    89300.0  2.55100E+51  4.13416E+54
       895    89400.0  2.71646E+51  4.40580E+54
       896    89500.0  2.89250E+51  4.69505E+54
       897    89600.0  3.07979E+51  5.00303E+54
       898    89700.0  3.27904E+51  5.33093E+54
       899    89800.0  3.49100E+51  5.68003E+54
       900    89900.0  3.71647E+51  6.05168E+54
       901    90000.0  3.95631E+51  6.44731E+54
       902    90100.0  4.21140E+51  6.86845E+54
       903    90200.0  4.48272E+51  7.31672E+54
       904    90300.0  4.77127E+51  7.79385E+54
       905    90400.0  5.07814E+51  8.30167E+54
       906    90500.0  5.40447E+51  8.84211E+54
       907    90600.0  5.75148E+51  9.41726E+54
       908    90700.0  6.12047E+51  1.00293E+55
       909    90800.0  6.51280E+51  1.06806E+55
       910    90900.0  6.92993E+51  1.13736E+55
       911    91000.0  7.37340E+51  1.21109E+55
       912    91100.0  7.84487E+51  1.28954E+55
       913    91200.0  8.34606E+51  1.37300E+55
       914    91300.0  8.87882E+51  1.46179E+55
       915    91400.0  9.44513E+51  1.55624E+55
       916    91500.0  1.00471E+52  1.65671E+55
       917    91600.0  1.06868E+52  1.76358E+55
       918    91700.0  1.13667E+52  1.87725E+55
       919    91800.0  1.20893E+52  1.99814E+55
       920    91900.0  1.28572E+52  2.12671E+55
       921    92000.0  1.36732E+52  2.26344E+55
       922    92100.0  1.45403E+52  2.40885E+55
       923    92200.0  1.54615E+52  2.56346E+55
       924    92300.0  1.64404E+52  2.72787E+55
       925    92400.0  1.74804E+52  2.90267E+55
       926    92500.0  1.85852E+52  3.08852E+55
       927    92600.0  1.97589E+52  3.28611E+55
       928    92700.0  2.10057E+52  3.49617E+55
       929    92800.0  2.23301E+52  3.71947E+55
       930    92900.0  2.37368E+52  3.95684E+55
       931    93000.0  2.52310E+52  4.20915E+55
       932    93100.0  2.68178E+52  4.47732E+55
       933    93200.0  2.85031E+52  4.76236E+55
       934    93300.0  3.02929E+52  5.06529E+55
       935    93400.0  3.21935E+52  5.38722E+55
       936    93500.0  3.42117E+52  5.72934E+55
       937    93600.0  3.63546E+52  6.09288E+55
       938    93700.0  3.86300E+52  6.47918E+55
       939    93800.0  4.10458E+52  6.88964E+55
       940    93900.0  4.36105E+52  7.32575E+55
       941    94000.0  4.63334E+52  7.78908E+55
       942    94100.0  4.92238E+52  8.28132E+55
       943    94200.0  5.22922E+52  8.80424E+55
       944    94300.0  5.55491E+52  9.35973E+55
       945    94400.0  5.90061E+52  9.94979E+55
       946    94500.0  6.26752E+52  1.05765E+56
       947    94600.0  6.65694E+52  1.12422E+56
       948    94700.0  7.07022E+52  1.19493E+56
       949    94800.0  7.50881E+52  1.27001E+56
       950    94900.0  7.97422E+52  1.34976E+56
       951    95000.0  8.46809E+52  1.43444E+56
       952    95100.0  8.99212E+52  1.52436E+56
       953    95200.0  9.54814E+52  1.61984E+56
       954    95300.0  1.01381E+53  1.72122E+56
       955    95400.0  1.07639E+53  1.82886E+56
       956    95500.0  1.14279E+53  1.94314E+56
       957    95600.0  1.21323E+53  2.06446E+56
       958    95700.0  1.28794E+53  2.19326E+56
       959    95800.0  1.36720E+53  2.32998E+56
       960    95900.0  1.45127E+53  2.47510E+56
       961    96000.0  1.54043E+53  2.62915E+56
       962    96100.0  1.63500E+53  2.79265E+56
       963    96200.0  1.73529E+53  2.96618E+56
       964    96300.0  1.84166E+53  3.15034E+56
       965    96400.0  1.95445E+53  3.34579E+56
       966    96500.0  2.07405E+53  3.55319E+56
       967    96600.0  2.20087E+53  3.77328E+56
       968    96700.0  2.33534E+53  4.00681E+56
       969    96800.0  2.47791E+53  4.25460E+56
       970    96900.0  2.62907E+53  4.51751E+56
       971    97000.0  2.78932E+53  4.79644E+56
       972    97100.0  2.95921E+53  5.09236E+56
       973    97200.0  3.13930E+53  5.40629E+56
       974    97300.0  3.33020E+53  5.73931E+56
       975    97400.0  3.53255E+53  6.09257E+56
       976    97500.0  3.74702E+53  6.46727E+56
       977    97600.0  3.97434E+53  6.86471E+56
       978    97700.0  4.21526E+53  7.28623E+56
       979    97800.0  4.47059E+53  7.73329E+56
       980    97900.0  4.74116E+53  8.20741E+56
       981    98000.0  5.02789E+53  8.71020E+56
       982    98100.0  5.33172E+53  9.24337E+56
       983    98200.0  5.65366E+53  9.80873E+56
       984    98300.0  5.99477E+53  1.04082E+57
       985    98400.0  6.35618E+53  1.10438E+57
       986    98500.0  6.73908E+53  1.17177E+57
       987    98600.0  7.14473E+53  1.24322E+57
       988    98700.0  7.57447E+53  1.31897E+57
       989    98800.0  8.02969E+53  1.39926E+57
       990    98900.0  8.51190E+53  1.48438E+57
       991    99000.0  9.02267E+53  1.57461E+57
       992    99100.0  9.56367E+53  1.67025E+57
       993    99200.0  1.01367E+54  1.77161E+57
       994    99300.0  1.07435E+54  1.87905E+57
       995    99400.0  1.13862E+54  1.99291E+57
       996    99500.0  1.20668E+54  2.11358E+57
       997    99600.0  1.27876E+54  2.24145E+57
       998    99700.0  1.35507E+54  2.37696E+57
       999    99800.0  1.43589E+54  2.52055E+57
      1000    99900.0  1.52145E+54  2.67269E+57
      1001   100000.0  1.61205E+54  2.83390E+57
      1002   100100.0  1.70796E+54  3.00470E+57
      1003   100200.0  1.80951E+54  3.18565E+57
      1004   100300.0  1.91700E+54  3.37735E+57
      1005   100400.0  2.03080E+54  3.58043E+57
      1006   100500.0  2.15126E+54  3.79555E+57
      1007   100600.0  2.27877E+54  4.02343E+57
      1008   100700.0  2.41373E+54  4.26480E+57
      1009   100800.0  2.55658E+54  4.52046E+57
      1010   100900.0  2.70776E+54  4.79124E+57
      1011   101000.0  2.86776E+54  5.07801E+57
      1012   101100.0  3.03709E+54  5.38172E+57
      1013   101200.0  3.21628E+54  5.70335E+57
      1014   101300.0  3.40589E+54  6.04394E+57
      1015   101400.0  3.60653E+54  6.40459E+57
      1016   101500.0  3.81883E+54  6.78647E+57
      1017   101600.0  4.04346E+54  7.19082E+57
      1018   101700.0  4.28112E+54  7.61893E+57
      1019   101800.0  4.53256E+54  8.07219E+57
      1020   101900.0  4.79856E+54  8.55204E+57
      1021   102000.0  5.07996E+54  9.06004E+57
      1022   102100.0  5.37764E+54  9.59780E+57
      1023   102200.0  5.69252E+54  1.01671E+58
      1024   102300.0  6.02559E+54  1.07696E+58
      1025   102400.0  6.37788E+54  1.14074E+58
      1026   102500.0  6.75049E+54  1.20825E+58
      1027   102600.0  7.14457E+54  1.27969E+58
      1028   102700.0  7.56134E+54  1.35530E+58
      1029   102800.0  8.00209E+54  1.43533E+58
      1030   102900.0  8.46818E+54  1.52001E+58
      1031   103000.0  8.96104E+54  1.60962E+58
      1032   103100.0  9.48221E+54  1.70444E+58
      1033   103200.0  1.00333E+55  1.80477E+58
      1034   103300.0  1.06159E+55  1.91093E+58
      1035   103400.0  1.12319E+55  2.02325E+58
      1036   103500.0  1.18832E+55  2.14208E+58
      1037   103600.0  1.25718E+55  2.26780E+58
      1038   103700.0  1.32996E+55  2.40080E+58
      1039   103800.0  1.40691E+55  2.54149E+58
      1040   103900.0  1.48824E+55  2.69031E+58
      1041   104000.0  1.57422E+55  2.84773E+58
      1042   104100.0  1.66509E+55  3.01424E+58
      1043   104200.0  1.76114E+55  3.19036E+58
      1044   104300.0  1.86265E+55  3.37662E+58
      1045   104400.0  1.96994E+55  3.57362E+58
      1046   104500.0  2.08332E+55  3.78195E+58
      1047   104600.0  2.20313E+55  4.00226E+58
      1048   104700.0  2.32975E+55  4.23524E+58
      1049   104800.0  2.46354E+55  4.48159E+58
      1050   104900.0  2.60490E+55  4.74208E+58
      1051   105000.0  2.75428E+55  5.01751E+58
      1052   105100.0  2.91210E+55  5.30872E+58
      1053   105200.0  3.07884E+55  5.61660E+58
      1054   105300.0  3.25499E+55  5.94210E+58
      1055   105400.0  3.44109E+55  6.28621E+58
      1056   105500.0  3.63769E+55  6.64998E+58
      1057   105600.0  3.84536E+55  7.03451E+58
      1058   105700.0  4.06473E+55  7.44099E+58
      1059   105800.0  4.29644E+55  7.87063E+58
      1060   105900.0  4.54118E+55  8.32475E+58
      1061   106000.0  4.79967E+55  8.80471E+58
      1062   106100.0  5.07268E+55  9.31198E+58
      1063   106200.0  5.36101E+55  9.84808E+58
      1064   106300.0  5.66550E+55  1.04146E+59
      1065   106400.0  5.98705E+55  1.10133E+59
      1066   106500.0  6.32660E+55  1.16460E+59
      1067   106600.0  6.68515E+55  1.23145E+59
      1068   106700.0  7.06374E+55  1.30209E+59
      1069   106800.0  7.46348E+55  1.37672E+59
      1070   106900.0  7.88553E+55  1.45558E+59
      1071   107000.0  8.33113E+55  1.53889E+59
      1072   107100.0  8.80157E+55  1.62691E+59
      1073   107200.0  9.29821E+55  1.71989E+59
      1074   107300.0  9.82249E+55  1.81811E+59
      1075   107400.0  1.03759E+56  1.92187E+59
      1076   107500.0  1.09601E+56  2.03147E+59
      1077   107600.0  1.15768E+56  2.14724E+59
      1078   107700.0  1.22277E+56  2.26952E+59
      1079   107800.0  1.29146E+56  2.39866E+59
      1080   107900.0  1.36397E+56  2.53506E+59
      1081   108000.0  1.44049E+56  2.67911E+59
      1082   108100.0  1.52124E+56  2.83123E+59
      1083   108200.0  1.60646E+56  2.99188E+59
      1084   108300.0  1.69639E+56  3.16152E+59
      1085   108400.0  1.79129E+56  3.34065E+59
      1086   108500.0  1.89142E+56  3.52979E+59
      1087   108600.0  1.99707E+56  3.72950E+59
      1088   108700.0  2.10855E+56  3.94035E+59
      1089   108800.0  2.22616E+56  4.16297E+59
      1090   108900.0  2.35024E+56  4.39799E+59
      1091   109000.0  2.48115E+56  4.64611E+59
      1092   109100.0  2.61925E+56  4.90803E+59
      1093   109200.0  2.76493E+56  5.18452E+59
      1094   109300.0  2.91861E+56  5.47639E+59
      1095   109400.0  3.08071E+56  5.78446E+59
      1096   109500.0  3.25169E+56  6.10963E+59
      1097   109600.0  3.43203E+56  6.45283E+59
      1098   109700.0  3.62224E+56  6.81505E+59
      1099   109800.0  3.82285E+56  7.19734E+59
      1100   109900.0  4.03442E+56  7.60078E+59
      1101   110000.0  4.25754E+56  8.02653E+59
      1102   110100.0  4.49283E+56  8.47582E+59
      1103   110200.0  4.74095E+56  8.94991E+59
      1104   110300.0  5.00259E+56  9.45017E+59
      1105   110400.0  5.27847E+56  9.97802E+59
      1106   110500.0  5.56935E+56  1.05350E+60
      1107   110600.0  5.87605E+56  1.11226E+60
      1108   110700.0  6.19942E+56  1.17425E+60
      1109   110800.0  6.54033E+56  1.23965E+60
      1110   110900.0  6.89974E+56  1.30865E+60
      1111   111000.0  7.27864E+56  1.38144E+60
      1112   111100.0  7.67806E+56  1.45822E+60
      1113   111200.0  8.09910E+56  1.53921E+60
      1114   111300.0  8.54292E+56  1.62464E+60
      1115   111400.0  9.01073E+56  1.71475E+60
      1116   111500.0  9.50381E+56  1.80978E+60
      1117   111600.0  1.00235E+57  1.91002E+60
      1118   111700.0  1.05712E+57  2.01573E+60
      1119   111800.0  1.11485E+57  2.12722E+60
      1120   111900.0  1.17569E+57  2.24478E+60
      1121   112000.0  1.23980E+57  2.36876E+60
      1122   112100.0  1.30736E+57  2.49950E+60
      1123   112200.0  1.37855E+57  2.63735E+60
      1124   112300.0  1.45356E+57  2.78271E+60
      1125   112400.0  1.53260E+57  2.93597E+60
      1126   112500.0  1.61589E+57  3.09756E+60
      1127   112600.0  1.70363E+57  3.26792E+60
      1128   112700.0  1.79608E+57  3.44753E+60
      1129   112800.0  1.89348E+57  3.63688E+60
      1130   112900.0  1.99608E+57  3.83649E+60
      1131   113000.0  2.10418E+57  4.04691E+60
      1132   113100.0  2.21804E+57  4.26871E+60
      1133   113200.0  2.33799E+57  4.50251E+60
      1134   113300.0  2.46433E+57  4.74894E+60
      1135   113400.0  2.59741E+57  5.00868E+60
      1136   113500.0  2.73758E+57  5.28244E+60
      1137   113600.0  2.88521E+57  5.57096E+60
      1138   113700.0  3.04070E+57  5.87503E+60
      1139   113800.0  3.20445E+57  6.19548E+60
      1140   113900.0  3.37690E+57  6.53317E+60
      1141   114000.0  3.55850E+57  6.88902E+60
      1142   114100.0  3.74975E+57  7.26399E+60
      1143   114200.0  3.95113E+57  7.65910E+60
      1144   114300.0  4.16318E+57  8.07542E+60
      1145   114400.0  4.38645E+57  8.51407E+60
      1146   114500.0  4.62154E+57  8.97622E+60
      1147   114600.0  4.86906E+57  9.46313E+60
      1148   114700.0  5.12966E+57  9.97609E+60
      1149   114800.0  5.40402E+57  1.05165E+61
      1150   114900.0  5.69285E+57  1.10858E+61
      1151   115000.0  5.99691E+57  1.16855E+61
      1152   115100.0  6.31700E+57  1.23172E+61
      1153   115200.0  6.65394E+57  1.29826E+61
      1154   115300.0  7.00861E+57  1.36834E+61
